"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"ontology"	"label"	"sel"	"experiment"	"frac"
"GO:0140013"	"meiotic nuclear division"	"95/2781"	"180/10001"	9.17560645558038e-13	2.24552114349294e-10	1.83336519418678e-10	"Mps1/fzy/Grip91/hyd/sti/Lam/lds/twe/mei-9/mei-S332/mod(mdg4)/mud/mus301/mus304/Blm/ncd/nos/okr/ord/polo/rec/rux/sub/mei-41/aly/fwd/Klp67A/bgcn/wapl/Xpc/yem/LamC/Sas-4/bol/pelo/can/Klp3A/pav/Syx5/oaf/cnn/bif/mia/eIF-4E/mael/mei-P22/Rca1/JIL-1/Nup154/alphaCOP/SRPK/SAK/Grip128/tacc/ball/msps/c(2)M/gammaCOP/Klp10A/mio/Cog3/Bub1/aust/Grip71/nesd/Mcm10/PI31/fest/fzr2/nudE/Msh6/topi/Cap-H2/cal1/trem/Myt1/Brca2/Cap-D3/sunn/Synd/sra/gwl/eIF4G2/bond/Incenp/Hr39/scra/brun/mtsh/BubR1/orb2/Exo84/Sec8/Cenp-C/Topors"	95	"BP"	"tcp.up.go"	"up"	"tcp"	0.0341603739661992
"GO:0016567"	"protein ubiquitination"	"111/2781"	"226/10001"	5.35451035760272e-12	1.20119515688888e-09	9.80720844445131e-10	"fzy/hyd/mr/neur/Ubi-p63E/gol/msl-2/CycE/Diap2/Cul1/Rca1/Cbl/bon/Uba1/ari-2/SkpD/Tnks/CG10254/Cand1/CG11070/CG9014/trbl/Smurf/Mkrn1/CG16781/CG11700/Pink1/CG10761/BTBD9/CG9941/CG5347/hiw/CG8184/CG8188/CG7058/HERC2/CG1812/CG4238/Atxn7/Hrs/Fbw5/CG5604/CG9934/CG9426/Cul2/Cul4/SCCRO3/CG13344/CG16894/Fem-1/CG13442/CG3295/fzr2/CG3356/Sherpa/CG12099/CG1317/CG10862/Mul1/CG7376/CG8398/CG5087/CG12362/CG7656/roq/CG13025/CG8786/tey/CG9855/godzilla/CG11982/CG3925/CG6923/CG14739/m-cup/CG5823/CG14322/CG5555/CG5111/CG14262/Cul5/Trc8/CG2218/sip3/klhl10/dbo/POSH/bchs/CG12084/CG30496/Cnot4/CG33144/Ube3a/snama/mib2/Bre1/Nedd4/Diap1/ctrip/pic/Cul3/CG42797/rap/lute/Rabex-5/mib1/qin/CG43980/Bruce/Topors/Ubc7"	111	"BP"	"tcp.up.go"	"up"	"tcp"	0.0399137001078749
"GO:0007140"	"male meiotic nuclear division"	"50/2781"	"78/10001"	2.22830339592519e-11	4.61430210910048e-09	3.76736638922413e-09	"Grip91/hyd/sti/Lam/twe/mei-S332/mod(mdg4)/ord/polo/sub/aly/fwd/Klp67A/bgcn/LamC/Sas-4/bol/pelo/can/Klp3A/Syx5/mia/eIF-4E/mael/Nup154/alphaCOP/SAK/Grip128/gammaCOP/Cog3/aust/nesd/PI31/fest/fzr2/nudE/topi/Cap-H2/Myt1/Cap-D3/Synd/eIF4G2/bond/Incenp/scra/brun/mtsh/BubR1/orb2/Topors"	50	"BP"	"tcp.up.go"	"up"	"tcp"	0.0179791441927364
"GO:0044265"	"cellular macromolecule catabolic process"	"179/2781"	"422/10001"	3.25099182116194e-11	6.25119284469138e-09	5.10381272374897e-09	"fzy/Mtr4/Rpn8/mr/ref(2)P/spn-E/shtd/faf/bol/pelo/twin/Cdc27/phyl/Ugt/Diap2/Cul1/smg/Usp47/Rca1/Prosalpha4T2/Smg5/Cbl/pcm/Uba1/Edem1/CG3857/Plap/MTPAP/ari-2/Ate1/SkpD/Apc2/Tnks/morgue/Lrpprc2/CG11070/Nab2/Usp1/Rich/Rpn6/Rpn2/Rpn1/CG15262/trbl/Smurf/Rpn13R/Usp16-45/Usp30/Pink1/Upf2/BTBD9/CG2247/Upf1/Usp7/Uch-L5R/CG4661/Fbxl4/CG8184/CG8188/CG15814/CG7058/HERC2/Usp2/CG4238/Fbw5/CG13088/CG5604/CG6729/CG6766/CG9934/Edem2/CG9426/CG9316/Cul2/Pngl/Cul4/CG8272/PAN2/CG8777/dmpd/CG12917/PI31/DUBAI/Usp20-33/CG16894/CG3295/CG6758/RYBP/fzr2/CG16940/Tudor-SN/CG1317/Usp5/ntc/CG8398/CG6576/CG12362/CG11658/CG7656/Lon/CG8786/Usp32/Suv3/Prosbeta2R2/Tailor/CG10435/CG11982/trbd/CG6923/CG14739/CG12402/Rrp6/Der-2/CG5823/CG14322/WRNexo/CG4572/Usp8/CG7907/Dcr-1/Usp12-46/RanBP3/tst/puf/Ude/Trf4-2/Smg6/Nup358/Npl4/CG14262/Cul5/Trc8/Rpt6R/PNPase/sip3/CG2126/POSH/armi/ago/CG31633/Tengl3/Tengl1/Cnot4/CG32085/CG32221/Tengl2/Usp10/APC4/CG33144/Ube3a/Not1/snama/ALiX/pix/Nedd4/CG42383/sinah/Diap1/ctrip/scny/pic/TER94/Cul3/Prosalpha3T/mi/CG42797/Ire1/Ltn1/rap/lute/Gen/ebi/nonC/CG43980/Prosalpha4T1/Patr-1/Bruce/Topors/Ubc7"	179	"BP"	"tcp.up.go"	"up"	"tcp"	0.0643653362099964
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"129/2781"	"282/10001"	5.52618189026969e-11	9.29780103037875e-09	7.59122880715994e-09	"fzy/Rpn8/mr/ref(2)P/shtd/faf/Cdc27/Diap2/Cul1/Usp47/Rca1/Prosalpha4T2/Cbl/Uba1/Edem1/Plap/ari-2/Ate1/SkpD/Apc2/Tnks/morgue/CG11070/Usp1/Rpn6/Rpn2/Rpn1/trbl/Smurf/Rpn13R/Usp16-45/Usp30/Pink1/BTBD9/CG2247/Usp7/Uch-L5R/CG4661/Fbxl4/CG8184/CG8188/CG15814/CG7058/HERC2/Usp2/CG4238/Fbw5/CG13088/CG5604/CG6766/CG9934/Edem2/CG9426/CG9316/Cul2/Cul4/CG8272/dmpd/PI31/DUBAI/Usp20-33/CG16894/CG3295/CG6758/RYBP/fzr2/CG1317/Usp5/ntc/CG8398/CG12362/CG11658/CG7656/CG8786/Usp32/Prosbeta2R2/CG10435/CG11982/trbd/CG6923/CG14739/CG12402/Der-2/CG5823/CG14322/Usp8/Usp12-46/RanBP3/puf/Nup358/Npl4/CG14262/Cul5/Trc8/Rpt6R/sip3/CG2126/POSH/ago/CG31633/CG32085/CG32221/Usp10/APC4/CG33144/Ube3a/snama/ALiX/Nedd4/CG42383/sinah/Diap1/ctrip/scny/pic/TER94/Cul3/Prosalpha3T/mi/CG42797/Ltn1/rap/lute/ebi/CG43980/Prosalpha4T1/Bruce/Topors/Ubc7"	129	"BP"	"tcp.up.go"	"up"	"tcp"	0.04638619201726
"GO:0019941"	"modification-dependent protein catabolic process"	"129/2781"	"282/10001"	5.52618189026969e-11	9.29780103037875e-09	7.59122880715994e-09	"fzy/Rpn8/mr/ref(2)P/shtd/faf/Cdc27/Diap2/Cul1/Usp47/Rca1/Prosalpha4T2/Cbl/Uba1/Edem1/Plap/ari-2/Ate1/SkpD/Apc2/Tnks/morgue/CG11070/Usp1/Rpn6/Rpn2/Rpn1/trbl/Smurf/Rpn13R/Usp16-45/Usp30/Pink1/BTBD9/CG2247/Usp7/Uch-L5R/CG4661/Fbxl4/CG8184/CG8188/CG15814/CG7058/HERC2/Usp2/CG4238/Fbw5/CG13088/CG5604/CG6766/CG9934/Edem2/CG9426/CG9316/Cul2/Cul4/CG8272/dmpd/PI31/DUBAI/Usp20-33/CG16894/CG3295/CG6758/RYBP/fzr2/CG1317/Usp5/ntc/CG8398/CG12362/CG11658/CG7656/CG8786/Usp32/Prosbeta2R2/CG10435/CG11982/trbd/CG6923/CG14739/CG12402/Der-2/CG5823/CG14322/Usp8/Usp12-46/RanBP3/puf/Nup358/Npl4/CG14262/Cul5/Trc8/Rpt6R/sip3/CG2126/POSH/ago/CG31633/CG32085/CG32221/Usp10/APC4/CG33144/Ube3a/snama/ALiX/Nedd4/CG42383/sinah/Diap1/ctrip/scny/pic/TER94/Cul3/Prosalpha3T/mi/CG42797/Ltn1/rap/lute/ebi/CG43980/Prosalpha4T1/Bruce/Topors/Ubc7"	129	"BP"	"tcp.up.go"	"up"	"tcp"	0.04638619201726
"GO:0032446"	"protein modification by small protein conjugation"	"114/2781"	"242/10001"	7.97297002472370e-11	1.26254325332684e-08	1.03080875613765e-08	"fzy/hyd/mr/neur/Ubi-p63E/gol/msl-2/CycE/Diap2/Cul1/Rca1/Cbl/bon/Uba1/ari-2/SkpD/Tnks/CG10254/Cand1/CG11070/CG9014/trbl/Smurf/Mkrn1/CG16781/CG11700/Pink1/CG10761/BTBD9/CG9941/CG5347/hiw/CG8184/CG8188/CG7058/HERC2/CG1812/CG4238/Atxn7/Hrs/Fbw5/Uba4/CG5604/CG9934/CG9426/Cul2/Cul4/SCCRO3/CG13344/CG16894/Fem-1/CG13442/CG3295/fzr2/CG3356/Sherpa/CG12099/CG1317/CG10862/Mul1/CG7376/CG8398/CG5087/CG12362/CG7656/roq/CG13025/CG8786/tey/CG9855/godzilla/CG11982/CG3925/CG6923/CG14739/m-cup/CG5823/CG14322/CG5555/Rad60/CG5111/CG14262/Cul5/Trc8/CG2218/sip3/klhl10/dbo/POSH/bchs/CG12084/CG30496/Cnot4/CG33144/Ube3a/snama/mib2/Bre1/Nedd4/Diap1/ctrip/pic/APP-BP1/Cul3/CG42797/rap/lute/Rabex-5/mib1/qin/CG43980/Bruce/Topors/Ubc7"	114	"BP"	"tcp.up.go"	"up"	"tcp"	0.0409924487594391
"GO:0043632"	"modification-dependent macromolecule catabolic process"	"130/2781"	"288/10001"	1.40949310740679e-10	2.10797524729948e-08	1.72106526799145e-08	"fzy/Rpn8/mr/ref(2)P/shtd/faf/Cdc27/Diap2/Cul1/Usp47/Rca1/Prosalpha4T2/Cbl/Uba1/Edem1/Plap/ari-2/Ate1/SkpD/Apc2/Tnks/morgue/CG11070/Usp1/Rpn6/Rpn2/Rpn1/trbl/Smurf/Rpn13R/Usp16-45/Usp30/Pink1/BTBD9/CG2247/Usp7/Uch-L5R/CG4661/Fbxl4/CG8184/CG8188/CG15814/CG7058/HERC2/Usp2/CG4238/Fbw5/CG13088/CG5604/CG6766/CG9934/Edem2/CG9426/CG9316/Cul2/Cul4/CG8272/dmpd/PI31/DUBAI/Usp20-33/CG16894/CG3295/CG6758/RYBP/fzr2/CG1317/Usp5/ntc/CG8398/CG12362/CG11658/CG7656/CG8786/Usp32/Prosbeta2R2/CG10435/CG11982/trbd/CG6923/CG14739/CG12402/Der-2/CG5823/CG14322/Usp8/Usp12-46/RanBP3/puf/Trf4-2/Nup358/Npl4/CG14262/Cul5/Trc8/Rpt6R/sip3/CG2126/POSH/ago/CG31633/CG32085/CG32221/Usp10/APC4/CG33144/Ube3a/snama/ALiX/Nedd4/CG42383/sinah/Diap1/ctrip/scny/pic/TER94/Cul3/Prosalpha3T/mi/CG42797/Ltn1/rap/lute/ebi/CG43980/Prosalpha4T1/Bruce/Topors/Ubc7"	130	"BP"	"tcp.up.go"	"up"	"tcp"	0.0467457749011147
"GO:0010256"	"endomembrane system organization"	"79/2781"	"152/10001"	2.04877151728257e-10	2.90278574974983e-08	2.36999164990914e-08	"comt/ecd/Lam/twe/Myb/pcx/rod/fwd/Klp61F/Nup214/pelo/scat/Syx5/Abi/Osbp/Nup154/Cad96Ca/rush/RhoGAP1A/nes/ldlCp/Nup93-1/mino/CG8230/msps/CG9008/CG4041/Cog3/Tango1/Nlg2/CG7456/spag4/oys/Nup54/Vps51/EndoB/GM130/Strip/sstn/ClC-c/CG13049/TSG101/Grasp65/Pi4KIIalpha/CG9356/CG4848/EndoA/CG10177/Golgin84/atl/SCAR/CG31935/IRSp53/CG32087/SMSr/Sec16/Tango5/Erk7/mim/snky/beta-Spec/grh/CG42383/TER94/scra/l(2)gd1/Ire1/Sec23/Sec24CD/CG43322/garz/koi/PIG-V/Kr-h2/Sec8/mfr/PI4KIIIalpha/Topors/dop"	79	"BP"	"tcp.up.go"	"up"	"tcp"	0.0284070478245236
"GO:0044782"	"cilium organization"	"59/2781"	"104/10001"	4.76397294922734e-10	6.41230758966e-08	5.23535553578246e-08	"cos/kl-2/unc/Klp64D/Sas-4/Dhc36C/Dhc62B/Dhc98D/tilB/nompB/dtr/SAK/Kap3/Fmr1/Tektin-A/CG1571/Klp10A/Mks1/IFT57/TTLL3B/cdc14/CG10859/LRR/Nop17l/dila/Efhc1.2/CG9313/nsr/Klp59D/cep290/Oseg4/Dnah3/BBS1/CG5964/Cep135/atk/CG14651/CG17387/CG8116/CG9492/CG3259/CG7886/hmw/CG17083/Root/CG13617/yuri/HEATR2/CG34425/rempA/asl/ana1/CG43370/orb2/Oseg1/ana3/Cep89/Zmynd10/kl-3"	59	"BP"	"tcp.up.go"	"up"	"tcp"	0.021215390147429
"GO:0140014"	"mitotic nuclear division"	"82/2781"	"162/10001"	5.08992983693952e-10	6.5248052957339e-08	5.32720476166903e-08	"Mps1/bru1/aurA/CycA/CycB/fzy/DCTN1-p150/Hmr/kni/knrl/Grip91/Myb/ncd/polo/rod/rux/spn-E/sub/thr/mei-41/neb/Klp61F/Klp67A/wapl/CycE/Klp3A/pav/Mtor/barr/eIF-4E/Orc5/Rbf/Rca1/chb/Cdc16/Mad1/Su(var)2-HP2/Grip84/Grip163/Grip128/RecQ5/ball/msps/CG18109/trbl/Klp10A/CG8188/Spindly/Bub1/cdc14/aust/Lhr/Slik/Asciz/ssp6/eco/CG7716/nudE/Cep135/RanBP3/spas/Nup358/Vps33B/dgt6/Cap-D2/Kat60/cmet/cana/ida/ago/Cap-D3/APC4/Zwilch/sls/Cap-G/gwl/nej/Dhc64C/Xpd/rap/BubR1/Cenp-C"	82	"BP"	"tcp.up.go"	"up"	"tcp"	0.0294857964760877
"GO:0044257"	"cellular protein catabolic process"	"135/2781"	"308/10001"	7.10692209796755e-10	8.69628831260392e-08	7.10012121557715e-08	"fzy/Rpn8/mr/ref(2)P/shtd/faf/Cdc27/phyl/Ugt/Diap2/Cul1/Usp47/Rca1/Prosalpha4T2/Cbl/Uba1/Edem1/Plap/ari-2/Ate1/SkpD/Apc2/Tnks/morgue/CG11070/Usp1/Rich/Rpn6/Rpn2/Rpn1/trbl/Smurf/Rpn13R/Usp16-45/Usp30/Pink1/BTBD9/CG2247/Usp7/Uch-L5R/CG4661/Fbxl4/CG8184/CG8188/CG15814/CG7058/HERC2/Usp2/CG4238/Fbw5/CG13088/CG5604/CG6766/CG9934/Edem2/CG9426/CG9316/Cul2/Pngl/Cul4/CG8272/dmpd/PI31/DUBAI/Usp20-33/CG16894/CG3295/CG6758/RYBP/fzr2/CG1317/Usp5/ntc/CG8398/CG12362/CG11658/CG7656/Lon/CG8786/Usp32/Prosbeta2R2/CG10435/CG11982/trbd/CG6923/CG14739/CG12402/Der-2/CG5823/CG14322/CG4572/Usp8/Usp12-46/RanBP3/puf/Nup358/Npl4/CG14262/Cul5/Trc8/Rpt6R/sip3/CG2126/POSH/ago/CG31633/CG32085/CG32221/Usp10/APC4/CG33144/Ube3a/snama/ALiX/Nedd4/CG42383/sinah/Diap1/ctrip/scny/pic/TER94/Cul3/Prosalpha3T/mi/CG42797/Ltn1/rap/lute/ebi/CG43980/Prosalpha4T1/Bruce/Topors/Ubc7"	135	"BP"	"tcp.up.go"	"up"	"tcp"	0.0485436893203883
"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	"134/2781"	"306/10001"	8.85661367044854e-10	1.03660886960206e-07	8.46343677066204e-08	"fzy/Rpn8/mr/ref(2)P/shtd/faf/Cdc27/phyl/Ugt/Diap2/Cul1/Usp47/Rca1/Prosalpha4T2/Cbl/Uba1/Edem1/Plap/ari-2/Ate1/SkpD/Apc2/Tnks/morgue/CG11070/Usp1/Rpn6/Rpn2/Rpn1/trbl/Smurf/Rpn13R/Usp16-45/Usp30/Pink1/BTBD9/CG2247/Usp7/Uch-L5R/CG4661/Fbxl4/CG8184/CG8188/CG15814/CG7058/HERC2/Usp2/CG4238/Fbw5/CG13088/CG5604/CG6766/CG9934/Edem2/CG9426/CG9316/Cul2/Pngl/Cul4/CG8272/dmpd/PI31/DUBAI/Usp20-33/CG16894/CG3295/CG6758/RYBP/fzr2/CG1317/Usp5/ntc/CG8398/CG12362/CG11658/CG7656/Lon/CG8786/Usp32/Prosbeta2R2/CG10435/CG11982/trbd/CG6923/CG14739/CG12402/Der-2/CG5823/CG14322/CG4572/Usp8/Usp12-46/RanBP3/puf/Nup358/Npl4/CG14262/Cul5/Trc8/Rpt6R/sip3/CG2126/POSH/ago/CG31633/CG32085/CG32221/Usp10/APC4/CG33144/Ube3a/snama/ALiX/Nedd4/CG42383/sinah/Diap1/ctrip/scny/pic/TER94/Cul3/Prosalpha3T/mi/CG42797/Ltn1/rap/lute/ebi/CG43980/Prosalpha4T1/Bruce/Topors/Ubc7"	134	"BP"	"tcp.up.go"	"up"	"tcp"	0.0481841064365336
"GO:0009057"	"macromolecule catabolic process"	"197/2781"	"492/10001"	1.27500472076326e-09	1.43013029512279e-07	1.16763590217267e-07	"fzy/Ide/Mtr4/Rpn8/mr/ref(2)P/spn-E/Su(var)2-10/shtd/faf/bol/pelo/twin/Cdc27/phyl/Ugt/Diap2/Cul1/smg/Usp47/Rca1/Prosalpha4T2/Smg5/Cbl/pcm/Uba1/Edem1/CG3857/Plap/MTPAP/ari-2/Ate1/SkpD/SAK/Apc2/Tnks/morgue/Lrpprc2/CG11070/Nab2/Usp1/Rich/Rpn6/Rpn2/Rpn1/CG15262/trbl/Smurf/Rpn13R/Usp16-45/Usp30/Pink1/Upf2/BTBD9/CG2247/Upf1/Usp7/Uch-L5R/CG4661/Fbxl4/CG8184/CG8188/CG15814/CG7058/HERC2/Usp2/CG4238/Fbw5/CG13088/CG5604/CG6729/CG6766/CG9934/Edem2/CG9426/ChLD3/CG9316/Cul2/Pngl/Cul4/CG8272/PAN2/CG8777/dmpd/CG12917/PI31/DUBAI/Usp20-33/CG10104/CG16894/CG3295/CG9485/CG6758/RYBP/fzr2/CG16940/Tudor-SN/CG1317/Usp5/ntc/CG8398/CG6576/CG12362/CG11658/CG7656/Lon/CG8786/Usp32/Suv3/Prosbeta2R2/Tailor/CG10435/CG11982/trbd/CG6923/CG14739/CG12402/Rrp6/Der-2/CG5823/CG14322/WRNexo/CG4572/CG4538/Usp8/CG7907/Dcr-1/Usp12-46/RanBP3/tst/puf/Ude/Trf4-2/Smg6/Nup358/Npl4/CG14262/Cul5/Trc8/Atg16/Rpt6R/PNPase/sip3/CG2126/POSH/armi/ago/key/Atg2/Cht12/CG31633/Tengl3/Tengl1/Cnot4/Cda5/CG32085/CG32221/Tengl2/Usp10/APC4/CG33144/Ube3a/Idgf5/Not1/snama/ALiX/pix/Cht10/Nedd4/CG42383/sinah/Diap1/ctrip/scny/pic/TER94/Cul3/verm/Prosalpha3T/mi/CG42797/l(2)gd1/Ire1/Ltn1/rap/lute/Cht6/Gen/ebi/nonC/Atg6/CG43980/Prosalpha4T1/Patr-1/Bruce/Topors/Ubc7"	197	"BP"	"tcp.up.go"	"up"	"tcp"	0.0708378281193815
"GO:0048515"	"spermatid differentiation"	"67/2781"	"126/10001"	1.39007987270982e-09	1.49683800693393e-07	1.22209969440762e-07	"bru1/E(bx)/hyd/Mst98Ca/sw/Mst98Cb/aly/Rb97D/CdsA/heph/jar/poe/scat/Hsp60B/can/fzo/Iswi/Ance/mia/Hydr2/eIF-4E/Past1/Osbp/sns/WASp/SAK/Dronc/Taz/nes/Ack/Fmr1/TTLL3B/gudu/dila/oys/nsr/Klp59D/ntc/CG6091/Cep135/ATPsynbetaL/ms(3)76Cc/aux/skap/hmw/tbrd-1/mfrn/klhl10/Adgf-A2/yuri/Vrp1/eIF4G2/Diap1/asl/Cul3/didum/ms(2)34Fe/ana1/milt/Dark/orb2/mlt/Exo84/Sec8/Bruce/mfr/Pen"	67	"BP"	"tcp.up.go"	"up"	"tcp"	0.0240920532182668
"GO:0051640"	"organelle localization"	"118/2781"	"263/10001"	1.58302185882369e-09	1.6390364784436e-07	1.3381982353133e-07	"Mps1/asp/aurA/Cp190/comt/CycB/dsh/DCTN1-p150/Glt/l(3)mbt/Lam/mud/numb/polo/sw/Syt1/Klp67A/tam/Rop/faf/jar/fzo/pav/Syx5/Wee1/Mtor/Nrx-IV/mael/Khc-73/asun/chb/Dap160/mbo/X11L/Mad1/Drp1/Apc2/tacc/Stam/ana2/Nup93-1/GABA-B-R2/htt/msps/ric8a/Syt4/Fmr1/ssh/lva/Pink1/Rph/Klp10A/Syx16/Hrs/CG9175/Nlg2/dila/Git/mars/Syngr/CG12869/Synj/Slik/Eps-15/unc-13-4A/nudE/Ran-like/CG6664/Pi4KIIalpha/twf/obe/EndoA/Lrrk/Nup98-96/Miro/CG6454/Mink/Vps33B/pins/cmet/cana/PP2A-B'/bchs/Liprin-alpha/Nlg1/CG31935/Sec16/Synd/Nlg4/lap/pix/stmA/Incenp/stj/Vps45/Syt12/Sytalpha/Sytbeta/lqfR/didum/tweek/Dhc64C/Sec23/milt/nonC/Slh/koi/Nsf2/Exo70/Exo84/Sec5/Sec8/Sec15/gammaSnap2/mfr/Esyt2/Cenp-C/dop"	118	"BP"	"tcp.up.go"	"up"	"tcp"	0.042430780294858
"GO:0031023"	"microtubule organizing center organization"	"49/2781"	"83/10001"	2.24619883155323e-09	2.23954342760789e-07	1.82848466287842e-07	"aurA/dup/DCTN1-p150/Hsp83/Grip91/Map205/Myb/ncd/polo/thr/Klp61F/Klp67A/Sas-4/Wee1/cnn/mael/chb/SAK/Grip84/spd-2/ana2/msps/CG18109/Klp10A/Cep97/Grip71/dila/Rcd1/CG7716/nudE/Poc1/Cep135/RanBP3/Root/Nup358/armi/yuri/gwl/Pp2A-29B/Rcd7/asl/Dhc64C/ana1/hts/Rcd5/Sgt1/ana3/CG45105/Topors"	49	"BP"	"tcp.up.go"	"up"	"tcp"	0.0176195613088817
"GO:0030163"	"protein catabolic process"	"142/2781"	"333/10001"	2.46729320951972e-09	2.37212618572396e-07	1.93673241408916e-07	"fzy/Ide/Rpn8/mr/ref(2)P/Su(var)2-10/shtd/faf/Cdc27/phyl/Ugt/Diap2/Cul1/Usp47/Rca1/Prosalpha4T2/Cbl/Uba1/Edem1/Plap/ari-2/Ate1/SkpD/SAK/Apc2/Tnks/morgue/CG11070/Usp1/Rich/Rpn6/Rpn2/Rpn1/trbl/Smurf/Rpn13R/Usp16-45/Usp30/Pink1/BTBD9/CG2247/Usp7/Uch-L5R/CG4661/Fbxl4/CG8184/CG8188/CG15814/CG7058/HERC2/Usp2/CG4238/Fbw5/CG13088/CG5604/CG6766/CG9934/Edem2/CG9426/CG9316/Cul2/Pngl/Cul4/CG8272/dmpd/PI31/DUBAI/Usp20-33/CG10104/CG16894/CG3295/CG6758/RYBP/fzr2/CG1317/Usp5/ntc/CG8398/CG12362/CG11658/CG7656/Lon/CG8786/Usp32/Prosbeta2R2/CG10435/CG11982/trbd/CG6923/CG14739/CG12402/Der-2/CG5823/CG14322/CG4572/CG4538/Usp8/Usp12-46/RanBP3/puf/Nup358/Npl4/CG14262/Cul5/Trc8/Rpt6R/sip3/CG2126/POSH/ago/key/CG31633/CG32085/CG32221/Usp10/APC4/CG33144/Ube3a/snama/ALiX/Nedd4/CG42383/sinah/Diap1/ctrip/scny/pic/TER94/Cul3/Prosalpha3T/mi/CG42797/l(2)gd1/Ltn1/rap/lute/ebi/CG43980/Prosalpha4T1/Bruce/Topors/Ubc7"	142	"BP"	"tcp.up.go"	"up"	"tcp"	0.0510607695073714
"GO:0007051"	"spindle organization"	"64/2781"	"120/10001"	2.76446735649352e-09	2.56618831851053e-07	2.09517525965825e-07	"asp/aurA/DCTN1-p150/Grip91/Lam/mud/Myb/ncd/polo/sub/sw/fwd/Klp61F/Klp67A/pelo/jar/Klp3A/pav/Wee1/Mtor/Orc5/dpa/chb/Nup154/SRPK/Grip84/Grip163/Grip128/tacc/spd-2/Tnks/ball/msps/CG18109/feo/Klp10A/CG8509/cdc14/Grip71/mars/fest/Slik/ssp6/CG7716/nudE/mop/CG2104/Lkb1/RanBP3/Nup358/Vps33B/dgt6/Synd/del/Pp2A-29B/bond/Incenp/brun/Dhc64C/mtsh/Skeletor/hts/Exo84/Sec8"	64	"BP"	"tcp.up.go"	"up"	"tcp"	0.0230133045667026
"GO:1903047"	"mitotic cell cycle process"	"154/2781"	"369/10001"	3.21496108969294e-09	2.88489175115113e-07	2.35538201939609e-07	"Mps1/bru1/asp/aurA/CycA/CycB/dsh/E(bx)/dup/fzy/DCTN1-p150/Hmr/kni/knrl/Grip91/Sos/sti/Lam/mei-9/mor/mud/mus101/mus304/Myb/ncd/polo/rod/rux/spn-E/sub/Su(var)2-10/thr/alphaTub84D/mei-41/neb/Klp61F/Klp67A/Rop/wapl/RpA-70/dap/CycE/jar/Klp3A/pav/Syx5/Wee1/BRWD3/Mtor/barr/eIF-4E/Orc5/Cul1/CycB3/Rbf/dpa/Rca1/chb/Ocrl/Cdc16/Mad1/Su(var)2-HP2/Grip84/Grip163/Grip128/Drp1/Apc2/tacc/CSN1b/Kap-alpha3/RecQ5/TBCD/ana2/htt/ball/msps/ric8a/CG18109/gammaCOP/trbl/feo/Klp10A/CG8509/CG8188/Spindly/Bub1/CG7236/cdc14/aust/Cul4/FANCI/mars/Rcd1/Lhr/Slik/Asciz/ssp6/eco/CG7716/nudE/Cep135/PEK/CG2104/MBD-R2/Lkb1/MED17/CG10177/RanBP3/spas/Mink/Nup358/Vps33B/dgt6/Cap-D2/dgt1/rept/pins/Kat60/cmet/cana/Myt1/ida/ago/tefu/CG30183/Cap-D3/APC4/Synd/Zwilch/Not1/del/ALiX/tum/stmA/sls/gfzf/Cap-G/gwl/pic/Incenp/scra/nbs/nej/Dhc64C/Xpd/l(2)gd1/nsl1/rap/Rcd5/BubR1/Caf1-55/Sec5/Cenp-C/Topors"	154	"BP"	"tcp.up.go"	"up"	"tcp"	0.0553757641136282
"GO:0051301"	"cell division"	"112/2781"	"250/10001"	4.58789460748062e-09	3.98406847849607e-07	3.25280948740901e-07	"Mps1/asp/aurA/CycA/CycB/dup/esg/hyd/sti/Lam/mud/Myb/neur/nos/numb/polo/sax/stwl/sub/thr/alphaTub84D/fwd/Klp67A/Rop/bgcn/pros/hop/enc/upd1/pie/dap/CycE/LamC/Sas-4/bol/pelo/jar/Klp3A/Med/pav/Syx5/twin/Pex1/Mtor/cnn/eIF-4E/CycB3/Nak/chb/Tor/Ocrl/chico/WASp/flfl/alphaCOP/pon/Grip128/Drp1/Apc2/CSN1b/TBCD/ana2/msps/ric8a/gammaCOP/feo/sofe/CG1812/Cog3/CG7236/aust/loqs/nesd/Cen/Pex13/Ehbp1/Slik/Iml1/Cep135/BoYb/Lkb1/Dcr-1/Mink/pins/Myt1/lilli/CG30183/Synd/ALiX/tum/IKKepsilon/stmA/Cap-G/eIF4G2/Diap1/bond/Incenp/asl/scra/brun/Dhc64C/l(2)gd1/mtsh/hts/Su(var)3-9/Caf1-55/orb2/Sgt1/Exo84/Sec5/Sec8/Bruce"	112	"BP"	"tcp.up.go"	"up"	"tcp"	0.0402732829917296
